,Precipitation,netSSR,SSR,Evaporation,Temperature,TotalCloudCover,SnowDensity,WindSpeed10m,SurfacePressure
2002-11-01 06:00:00,0.0011787415,6553088.0,7703552.0,-0.000668861,281.78516,0.63025916,99.999985,1.2314577,92549.69
2002-12-01 06:00:00,0.007862091,3083264.0,3946496.0,-0.00033650547,276.45898,0.79733926,134.60936,1.4854956,92471.875
2003-01-01 06:00:00,0.0031547546,4935168.0,6010880.0,-0.0005104616,277.67163,0.6828264,126.093735,1.6244802,92168.31
2003-02-01 06:00:00,0.002462387,7934464.0,10248192.0,-0.0005939789,272.33374,0.57329994,146.49217,1.577136,92328.31
2003-03-01 06:00:00,0.00091362,13527211.0,16389417.0,-0.00123569,277.7207,0.49366993,124.28905,1.6277056,92626.875
2003-04-01 06:00:00,0.0018253326,15001088.0,18611200.0,-0.001912687,281.87842,0.5578969,110.249985,1.7002916,92307.125
2003-05-01 06:00:00,0.0028457642,19511808.0,23433728.0,-0.0028268658,291.07056,0.4334516,99.999985,1.3614168,92559.19
2003-06-01 06:00:00,0.0021686554,21424640.0,25551872.0,-0.0036219992,295.01282,0.29362237,99.999985,1.2429476,92545.625
2003-07-01 06:00:00,0.0012187958,21445632.0,25754112.0,-0.0027024485,296.88672,0.17803955,99.999985,1.4933977,92399.69
2003-08-01 06:00:00,0.0016880035,18774016.0,22525440.0,-0.00277194,296.0852,0.25580359,99.999985,1.2470407,92583.56
2003-09-01 06:00:00,0.0014877319,13840341.0,16628746.0,-0.0015557073,290.1394,0.3700409,99.999985,1.3324051,92743.06
2003-10-01 06:00:00,0.0029659271,8905216.0,10617856.0,-0.0011224784,286.80786,0.55439746,99.999985,1.6764336,92422.19
2003-11-01 06:00:00,0.0015239716,5502976.0,6466560.0,-0.0006417334,282.16943,0.673773,101.91405,1.2388649,92931.875
2003-12-01 06:00:00,0.002866745,4129280.0,5131264.0,-0.0003656149,276.08252,0.6572381,127.17186,1.4171581,92595.625
2004-01-01 06:00:00,0.0042676926,5400064.0,7523328.0,-0.00037537515,272.9104,0.5900479,154.7578,1.7408943,91740.94
2004-02-01 06:00:00,0.0007286072,9043456.0,11423744.0,-0.0007559471,276.32227,0.46635538,139.16405,2.0223598,92552.5
2004-03-01 06:00:00,0.001739502,11527326.0,13830947.0,-0.001313366,279.73816,0.54558146,120.60936,1.6886663,92782.06
2004-04-01 06:00:00,0.002292633,14192640.0,17038848.0,-0.0020362511,284.11462,0.67741865,99.999985,1.7410879,92276.56
2004-05-01 06:00:00,0.0029697418,19305984.0,23206912.0,-0.0030310377,286.84326,0.44081938,99.999985,1.6810398,92247.94
2004-06-01 06:00:00,0.0017852783,20507136.0,24481792.0,-0.0031647123,293.39746,0.34465373,99.999985,1.5991383,92466.0
2004-07-01 06:00:00,0.0009403229,21108224.0,25350144.0,-0.0020714626,296.02686,0.21697998,99.999985,1.6400585,92435.25
2004-08-01 06:00:00,0.00034332275,19380224.0,23252480.0,-0.0015744865,295.81738,0.14299011,99.999985,1.6250763,92365.5
2004-09-01 06:00:00,0.0016822815,14622634.0,17555182.0,-0.0013552271,290.9497,0.35617065,99.999985,1.3789606,92734.19
2004-10-01 06:00:00,0.0018348694,9812480.0,11683328.0,-0.001027178,287.79675,0.45788664,99.999985,1.323185,92776.31
2004-11-01 06:00:00,0.0024147034,7088640.0,8339456.0,-0.00067479163,280.5354,0.5600007,102.61717,1.4669704,92544.06
2004-12-01 06:00:00,0.002940178,3880448.0,4601855.0,-0.0003774613,277.93945,0.7119973,111.98436,1.284791,92758.69
2005-01-01 06:00:00,0.0022697449,6473728.0,7739392.0,-0.000514172,275.32642,0.4857251,131.21092,1.6622906,92380.69
2005-02-01 06:00:00,0.0027561188,8520192.0,10317312.0,-0.0007637292,274.90747,0.6662954,128.80467,1.6324492,92009.31
2005-03-01 06:00:00,0.0019016266,12015464.0,14522639.0,-0.0013171881,279.73242,0.50821155,113.45311,1.7021332,92343.81
2005-04-01 06:00:00,0.0011844635,17363456.0,20888576.0,-0.0022292696,283.64062,0.45059097,106.66405,1.8432808,92358.19
2005-05-01 06:00:00,0.0031986237,19227648.0,23095296.0,-0.0027280487,289.87183,0.5372496,99.999985,1.746397,92375.25
2005-06-01 06:00:00,0.0015163422,20898816.0,24969216.0,-0.0032010376,292.47412,0.41011918,99.999985,1.4679537,92499.06
2005-07-01 06:00:00,0.0010757446,20794368.0,24967168.0,-0.0025792532,296.43335,0.21692652,99.999985,1.5900631,92309.625
2005-08-01 06:00:00,0.0014801025,18196992.0,21840368.0,-0.0023550652,294.9934,0.24035674,99.999985,1.5919542,92337.56
2005-09-01 06:00:00,0.0035381317,13626058.0,16357731.0,-0.0017448924,291.31726,0.5003052,99.999985,1.2014275,92624.875
2005-10-01 06:00:00,0.0009803772,10103296.0,12049920.0,-0.0011191331,284.90723,0.48310852,99.999985,1.3849268,93010.0
2005-11-01 06:00:00,0.0018749237,6253056.0,7405568.0,-0.0005318709,279.1941,0.57489675,112.95311,1.3628702,92667.875
2005-12-01 06:00:00,0.004140854,5044224.0,6002688.0,-0.00043728575,277.02246,0.6143877,125.92186,1.5408335,92414.81
2006-01-01 06:00:00,0.0035209656,5917696.0,7148544.0,-0.00038531795,273.0647,0.611378,122.531235,1.2815132,92819.25
2006-02-01 06:00:00,0.0039787292,8198656.0,10208256.0,-0.0006856434,275.55127,0.5476745,121.749985,1.6212654,92041.0
2006-03-01 06:00:00,0.0026416779,11860496.0,14191958.0,-0.0015275218,280.39355,0.66513526,109.07811,1.7473812,91884.0
2006-04-01 06:00:00,0.0033245087,15482368.0,18576384.0,-0.0023439154,284.88428,0.6460284,99.999985,1.5602922,92196.625
2006-05-01 06:00:00,0.0009784698,20122624.0,24167424.0,-0.0030177943,289.32812,0.42038703,99.999985,1.6501942,92529.375
2006-06-01 06:00:00,0.0016899109,21489152.0,25646080.0,-0.0024364404,293.22803,0.33169556,99.999985,1.6477165,92600.0
2006-07-01 06:00:00,0.0028896332,19359744.0,23254528.0,-0.0029355735,294.31738,0.3734436,99.999985,1.2187796,92590.56
2006-08-01 06:00:00,0.00038719177,19403264.0,23270912.0,-0.0019412972,296.5105,0.14909363,99.999985,1.8645163,92153.56
2006-09-01 06:00:00,0.0031814575,13573278.0,16295858.0,-0.0012332499,290.91077,0.43680465,99.999985,1.4236784,92605.0
2006-10-01 06:00:00,0.003396988,8903680.0,10605056.0,-0.0012625344,286.49146,0.57498854,100.281235,1.2270527,92625.875
2006-11-01 06:00:00,0.0014953613,7879680.0,9315328.0,-0.00068709254,279.2998,0.4122951,107.437485,1.4870672,92826.625
2006-12-01 06:00:00,0.0009651184,5542912.0,6507520.0,-0.00039906055,276.3943,0.5122049,104.73436,1.144351,93333.5
2007-01-01 06:00:00,0.0006122589,7936512.0,9307136.0,-0.0006142035,278.30298,0.33306688,103.60936,1.690938,92843.94
2007-02-01 06:00:00,0.001704216,7672832.0,9075200.0,-0.00073984265,277.8579,0.6332299,108.062485,1.5571098,92246.125
2007-03-01 06:00:00,0.0018825531,12037508.0,14393485.0,-0.0013726912,280.60962,0.5839035,105.0078,1.7067909,92355.06
2007-04-01 06:00:00,0.0015964508,16052224.0,19232768.0,-0.0021785237,284.3728,0.46280557,100.03905,1.4172449,92622.06
2007-05-01 06:00:00,0.0033168793,18564608.0,22303232.0,-0.0028042048,289.88232,0.48421413,99.999985,1.623167,92141.875
2007-06-01 06:00:00,0.0030403137,20979712.0,25036288.0,-0.0035296306,294.98877,0.30617708,99.999985,1.6802578,92353.875
2007-07-01 06:00:00,0.0001296997,23080960.0,27699200.0,-0.0023554675,297.7859,0.0847168,99.999985,1.6719847,92422.875
2007-08-01 06:00:00,0.0014514923,18983424.0,22772224.0,-0.0019439682,297.0105,0.17190552,99.999985,1.492856,92334.06
2007-09-01 06:00:00,0.0021743774,14215484.0,17074298.0,-0.0015860163,290.40515,0.31437683,99.999985,1.5275373,92601.44
2007-10-01 06:00:00,0.003255844,8906752.0,10628608.0,-0.001140926,285.7622,0.62732893,99.999985,1.3077831,92741.31
2007-11-01 06:00:00,0.0026283264,5874688.0,6905856.0,-0.00070048124,280.11646,0.62981194,105.67186,1.4463654,92462.56
2007-12-01 06:00:00,0.0015249252,4827136.0,5756928.0,-0.00037553534,275.2859,0.6219575,120.156235,1.3524647,92751.875
2008-01-01 06:00:00,0.0005493164,5894656.0,6936576.0,-0.00046633184,275.70435,0.5802943,117.67967,1.3714533,93034.75
2008-02-01 06:00:00,0.001449585,9324032.0,11086848.0,-0.0007727109,277.4485,0.54896605,115.99217,1.5241432,93168.56
2008-03-01 06:00:00,0.0013866425,12972958.0,15456667.0,-0.001507435,281.86816,0.5160345,102.54686,1.9993048,91813.25
2008-04-01 06:00:00,0.003153801,16771584.0,20101632.0,-0.002427388,285.23096,0.54737407,100.05467,1.9470539,92078.0
2008-05-01 06:00:00,0.000787735,19743232.0,23704064.0,-0.002678305,289.49634,0.38227272,99.999985,1.6208487,92460.94
2008-06-01 06:00:00,0.0011463165,21463552.0,25611776.0,-0.0025288202,294.63525,0.33437115,99.999985,1.564332,92461.875
2008-07-01 06:00:00,0.0006160736,21154816.0,25396224.0,-0.0018458106,296.90186,0.18235779,99.999985,1.7756491,92342.375
2008-08-01 06:00:00,0.00037956238,19857920.0,23819264.0,-0.0014485791,297.24597,0.124420166,99.999985,1.5022106,92385.44
2008-09-01 06:00:00,0.0030288696,13146941.0,15785415.0,-0.0012402125,290.78027,0.43761414,99.999985,1.3722172,92438.75
2008-10-01 06:00:00,0.00084877014,10514944.0,12524544.0,-0.0012612566,286.01562,0.42549235,99.999985,1.3169155,92923.31
2008-11-01 06:00:00,0.0016918182,5338624.0,6281216.0,-0.00064767525,281.71924,0.6239541,105.781235,1.395113,92692.81
2008-12-01 06:00:00,0.0033397675,4702720.0,5600256.0,-0.00044861436,277.07422,0.5999548,111.0078,1.6601343,92681.5
2009-01-01 06:00:00,0.0041856766,4696576.0,5614592.0,-0.0004413575,276.68457,0.7899346,142.76561,1.3252573,92273.31
2009-02-01 06:00:00,0.0011377335,9457664.0,11254784.0,-0.00081628934,276.13794,0.5752894,125.91405,1.743763,91847.69
2009-03-01 06:00:00,0.0029640198,12288733.0,14977838.0,-0.0013828911,279.15454,0.59939665,118.57811,1.8973188,92014.375
2009-04-01 06:00:00,0.0019359589,14725632.0,17670144.0,-0.0021744035,283.91235,0.6392863,99.999985,1.5649929,92396.44
2009-05-01 06:00:00,0.002521515,19826176.0,23797248.0,-0.0033099763,289.91846,0.48483545,99.999985,1.4443913,92609.125
2009-06-01 06:00:00,0.0019130707,21048320.0,25126400.0,-0.003118854,293.59155,0.35958332,99.999985,1.7033978,92354.81
2009-07-01 06:00:00,0.00091934204,21734912.0,26092544.0,-0.0026757568,296.6897,0.18522644,99.999985,1.4959354,92441.19
2009-08-01 06:00:00,0.0017852783,17997824.0,21595648.0,-0.0020814128,295.22217,0.3366394,99.999985,1.2054815,92620.125
2009-09-01 06:00:00,0.0036754608,12802314.0,15369932.0,-0.0018894896,290.83472,0.5693207,99.999985,1.215024,92689.19
2009-10-01 06:00:00,0.0041866302,9819136.0,11704832.0,-0.0012380481,286.2998,0.47723413,99.999985,1.5132599,92405.125
2009-11-01 06:00:00,0.0021915436,7376384.0,8672256.0,-0.00075921044,281.87964,0.45188838,101.24217,1.4004536,92537.125
2009-12-01 06:00:00,0.005405426,4374016.0,5282816.0,-0.00044711307,279.45142,0.74908084,118.499985,1.5071888,91881.875
2010-01-01 06:00:00,0.0019054413,4805632.0,5700608.0,-0.0005081147,276.22852,0.7249838,125.80467,1.6526136,92112.81
2010-02-01 06:00:00,0.003753662,8198656.0,9988096.0,-0.0008216873,277.63867,0.62613755,120.39842,1.9410696,91673.875
2010-03-01 06:00:00,0.0027446747,12574573.0,15247090.0,-0.0014791489,280.50317,0.52145773,116.35155,1.7582884,92481.125
2010-04-01 06:00:00,0.0019016266,16802304.0,20131328.0,-0.0023933426,284.89587,0.51455617,99.999985,1.6502752,92508.56
2010-05-01 06:00:00,0.0024662018,19512320.0,23436800.0,-0.0028461367,289.91455,0.44356304,99.999985,1.9733505,92183.0
2010-06-01 06:00:00,0.002149582,20330496.0,24257536.0,-0.0030019544,293.57788,0.39618695,99.999985,1.5986786,92153.625
2010-07-01 06:00:00,0.0029125214,20178432.0,24224768.0,-0.0031498596,295.47363,0.30685425,99.999985,1.3673582,92382.06
2010-08-01 06:00:00,0.0003376007,19336704.0,23180800.0,-0.0021115504,297.60034,0.1517694,99.999985,1.4019117,92334.69
2010-09-01 06:00:00,0.0022201538,12908723.0,15505017.0,-0.00134179,291.45435,0.50805116,99.999985,1.4153824,92449.56
2010-10-01 06:00:00,0.0050182343,7168000.0,8541696.0,-0.0009727031,284.5,0.6605595,99.999985,1.3318033,92450.0
2010-11-01 06:00:00,0.0017986298,7409664.0,8704000.0,-0.0008499138,284.19922,0.51800615,99.999985,1.538599,92290.19
2010-12-01 06:00:00,0.0013275146,5645312.0,6747136.0,-0.00049746037,277.8955,0.53780127,114.51561,1.5807219,92107.125
2011-01-01 06:00:00,0.0014972687,5762560.0,6845440.0,-0.00042242557,275.50488,0.5863007,112.406235,1.2729349,92573.5
2011-02-01 06:00:00,0.003250122,6442496.0,7664640.0,-0.0006580353,277.2417,0.64010334,116.92186,1.6182842,92309.56
2011-03-01 06:00:00,0.0027914047,11835969.0,14177632.0,-0.0013563819,279.45813,0.5639692,113.67967,1.681961,92822.81
2011-04-01 06:00:00,0.0016860962,15677440.0,18796032.0,-0.0022311695,283.27173,0.5472315,100.343735,1.6820631,92273.0
2011-05-01 06:00:00,0.0047454834,18856960.0,22649344.0,-0.0031962544,287.86584,0.4929061,99.999985,1.570096,92468.19
2011-06-01 06:00:00,0.0034656525,21305856.0,25422848.0,-0.003907062,292.53906,0.38668823,99.999985,1.6117706,92413.31
2011-07-01 06:00:00,0.00012588501,21924864.0,26313728.0,-0.0026993454,296.55054,0.13043213,99.999985,1.7990007,92196.25
2011-08-01 06:00:00,0.0006713867,19526144.0,23418880.0,-0.0018251613,295.67065,0.16374207,99.999985,1.296999,92482.375
2011-09-01 06:00:00,0.0029354095,15487511.0,18567136.0,-0.0017273054,293.01624,0.28848267,99.999985,1.3377523,92622.19
2011-10-01 06:00:00,0.0023345947,9247232.0,11033600.0,-0.0011954606,283.8286,0.52052754,101.91405,1.4046402,92816.5
2011-11-01 06:00:00,0.0003376007,6620160.0,7789568.0,-0.00046972185,277.77197,0.48058957,102.718735,1.1800928,93166.31
2011-12-01 06:00:00,0.0021247864,5513216.0,6740991.0,-0.0003820695,276.66675,0.5243205,123.156235,1.5271387,92616.19
2012-01-01 06:00:00,0.001127243,6374400.0,8348672.0,-0.0003822893,272.40845,0.36750937,151.64842,1.7045088,92374.25
2012-02-01 06:00:00,0.0048923492,6491648.0,8712704.0,-0.00059305504,274.23364,0.6772785,167.57811,1.9645891,92320.44
2012-03-01 06:00:00,0.0015201569,12953215.0,15567342.0,-0.0013880022,280.76904,0.442783,113.89061,1.7444572,92859.375
2012-04-01 06:00:00,0.003279686,16053248.0,19265536.0,-0.0021539554,284.95178,0.49609584,102.624985,2.048377,91874.5
2012-05-01 06:00:00,0.003932953,18760704.0,22532608.0,-0.0028336756,288.99902,0.51496524,99.999985,1.6954346,92200.81
2012-06-01 06:00:00,0.00038719177,23213056.0,27661824.0,-0.0028012693,295.76538,0.14193726,99.999985,1.5864925,92472.625
2012-07-01 06:00:00,0.0004081726,22352896.0,26809344.0,-0.0017554015,299.12537,0.13047998,99.999985,1.5226507,92346.06
2012-08-01 06:00:00,0.001291275,19393536.0,23249920.0,-0.0021707676,296.65125,0.17385864,99.999985,1.4009228,92552.375
2012-09-01 06:00:00,0.0046043396,14763385.0,17699888.0,-0.001527477,292.53357,0.30828875,99.999985,1.4227667,92575.375
2012-10-01 06:00:00,0.0020065308,10592768.0,12611584.0,-0.0011192709,288.35962,0.4417658,99.999985,1.4267302,92464.75
2012-11-01 06:00:00,0.0032310486,5651456.0,6644736.0,-0.000651259,282.79517,0.6625642,99.999985,1.306282,92659.0
2012-12-01 06:00:00,0.0033302307,4927488.0,5903360.0,-0.00041123107,275.61084,0.5635002,125.35155,1.3970404,92176.06
2013-01-01 06:00:00,0.0017490387,6301184.0,7411712.0,-0.00054488704,276.2749,0.57122517,124.281235,1.6004581,92062.875
2013-02-01 06:00:00,0.0038700104,7423488.0,8877568.0,-0.0008505583,278.28833,0.73218715,124.86717,1.5623722,91964.875
2013-03-01 06:00:00,0.0022563934,11324928.0,13502070.0,-0.0014391132,280.98755,0.5890131,103.39842,1.8494959,91835.875
2013-04-01 06:00:00,0.002029419,17822208.0,21335040.0,-0.0026544929,286.14282,0.4385805,99.999985,1.7413435,92390.44
2013-05-01 06:00:00,0.0020446777,20023808.0,24025600.0,-0.0029530935,290.67822,0.39850438,99.999985,2.0202875,92174.94
2013-06-01 06:00:00,0.002796173,21459456.0,25586688.0,-0.0028323717,293.6294,0.31999785,99.999985,1.6108494,92306.25
2013-07-01 06:00:00,0.0014076233,20686336.0,24825344.0,-0.00261309,295.4431,0.32582092,99.999985,1.3005085,92505.25
2013-08-01 06:00:00,0.00029563904,19189248.0,23012864.0,-0.0016455688,296.5636,0.24148643,99.999985,1.4766073,92493.0
2013-09-01 06:00:00,0.0005722046,15453160.0,18531952.0,-0.0006522611,292.72583,0.26087952,99.999985,1.6382198,92446.06
2013-10-01 06:00:00,0.0002861023,10607104.0,12627456.0,-0.0005866289,286.78503,0.39658284,99.999985,1.4678621,92915.375
2013-11-01 06:00:00,0.0031356812,6062080.0,7126016.0,-0.00059183687,282.69067,0.6432339,99.999985,1.398406,92377.875
2013-12-01 06:00:00,0.0019569397,5714432.0,6701056.0,-0.00036291406,275.97437,0.4125551,107.08592,1.379796,93081.875
2014-01-01 06:00:00,0.0014019012,5816320.0,6896640.0,-0.00053824484,278.50366,0.68489987,108.41405,1.3803215,92377.5
2014-02-01 06:00:00,0.0013847351,8066048.0,9543168.0,-0.0008363873,280.06287,0.6183718,105.89842,1.3540554,92522.5
2014-03-01 06:00:00,0.0031051636,12908465.0,15517936.0,-0.0016085356,281.54346,0.52039295,113.8828,1.5471306,92247.81
2014-04-01 06:00:00,0.004257202,14870528.0,17838080.0,-0.0022214577,284.44287,0.6028163,100.781235,1.689642,91998.69
2014-05-01 06:00:00,0.0017681122,18563584.0,22313984.0,-0.0028669238,288.47778,0.5434246,99.999985,1.810092,92196.125
2014-06-01 06:00:00,0.0018959045,20651520.0,24637440.0,-0.003214091,293.35083,0.34220314,99.999985,1.9075298,92382.31
2014-07-01 06:00:00,0.0012340546,20926976.0,25103872.0,-0.0022774227,295.80664,0.22194213,99.999985,1.7515459,92249.94
2014-08-01 06:00:00,0.0006790161,19016704.0,22802432.0,-0.0013563298,297.14453,0.18795776,99.999985,1.5718527,92334.69
2014-09-01 06:00:00,0.0035495758,13733614.0,16477555.0,-0.0016805455,291.11438,0.45632935,99.999985,1.4314299,92460.125
2014-10-01 06:00:00,0.0042304993,8051200.0,9605632.0,-0.0010234937,286.11768,0.621764,104.10936,1.3520641,92701.75
2014-11-01 06:00:00,0.002571106,5592064.0,6574080.0,-0.00063065067,281.93042,0.6629979,101.7578,1.2377033,92746.31
2014-12-01 06:00:00,0.0033187866,4669952.0,5487616.0,-0.00047852471,278.4707,0.6178841,105.781235,1.4844065,92480.94
2015-01-01 06:00:00,0.0028476715,6384640.0,7528448.0,-0.00054512173,276.33887,0.5326648,108.437485,1.6706629,92412.69
2015-02-01 06:00:00,0.0033874512,8621568.0,10314752.0,-0.0008247979,276.54565,0.5183443,113.156235,1.6506901,92105.0
2015-03-01 06:00:00,0.0038108826,8852963.0,10606125.0,-0.00109981,279.06445,0.7735821,111.51561,1.5640821,92494.31
2015-04-01 06:00:00,0.0021076202,17200128.0,20614656.0,-0.0024049915,283.91028,0.47247463,102.28905,1.7697086,92491.31
2015-05-01 06:00:00,0.0020961761,19706368.0,23655936.0,-0.0029617213,290.56543,0.4752788,99.999985,1.65417,92344.44
2015-06-01 06:00:00,0.004634857,20311040.0,24236032.0,-0.0030433536,292.38843,0.47411376,99.999985,1.4100971,92488.25
2015-07-01 06:00:00,0.0012340546,21556736.0,25852416.0,-0.0027517118,296.81152,0.19306844,99.999985,1.407093,92488.625
2015-08-01 06:00:00,0.0030136108,18481152.0,22157824.0,-0.0023516119,295.54065,0.29667306,99.999985,1.3869247,92565.625
2015-09-01 06:00:00,0.0032444,13111910.0,15725166.0,-0.0013526492,293.38745,0.42565823,99.999985,1.3878746,92507.31
2015-10-01 06:00:00,0.0027637482,7644672.0,9112576.0,-0.0010656901,286.66504,0.69315064,99.999985,1.3126965,92678.125
2015-11-01 06:00:00,0.0011634827,8070144.0,9490432.0,-0.0007353276,283.13013,0.3108887,102.02342,1.5494318,92752.25
2015-12-01 06:00:00,0.0004348755,6413312.0,7529472.0,-0.0003590323,276.7505,0.33719552,106.14061,1.3791637,93549.625
2016-01-01 06:00:00,0.0021705627,6703616.0,7958528.0,-0.00047571957,276.6587,0.5250674,126.21092,1.5490112,92390.0
2016-02-01 06:00:00,0.0012779236,9115136.0,10793472.0,-0.0008783452,282.08337,0.51012844,106.874985,1.8248615,92495.94
2016-03-01 06:00:00,0.004228592,11966126.0,14264901.0,-0.0014267899,281.2251,0.63134265,104.1953,1.6964521,92023.125
2016-04-01 06:00:00,0.0010089874,18568704.0,22215680.0,-0.0021803044,287.89478,0.3915046,99.999985,1.9502048,92226.5
2016-05-01 06:00:00,0.003080368,18629632.0,22366720.0,-0.0022754148,288.81128,0.44227046,99.999985,1.96204,92197.94
2016-06-01 06:00:00,0.0015926361,21708800.0,25875968.0,-0.0020573959,295.63013,0.30563813,99.999985,1.85427,92357.81
2016-07-01 06:00:00,0.00064468384,21264384.0,25497088.0,-0.0011878796,297.59375,0.22039598,99.999985,1.5454168,92433.125
2016-08-01 06:00:00,0.0037288666,17924608.0,21505024.0,-0.0021668226,295.59058,0.34664917,99.999985,1.3639736,92552.375
2016-09-01 06:00:00,0.0044612885,12718414.0,15265133.0,-0.0020290352,290.51904,0.524353,99.999985,1.365325,92661.25
2016-10-01 06:00:00,0.0020141602,8342528.0,9945599.0,-0.0011291355,286.1775,0.5666834,99.999985,1.3518095,92804.5
2016-11-01 06:00:00,0.0026798248,5953536.0,7007232.0,-0.0006540343,280.81958,0.5599049,103.89061,1.3761234,92760.44
2016-12-01 06:00:00,0.00045585632,5989888.0,7055360.0,-0.0003909655,274.62183,0.40078026,114.67186,1.6014023,93212.44
2017-01-01 06:00:00,0.0033607483,4778496.0,6201344.0,-0.00028504804,272.29395,0.69654214,144.32811,1.4571695,92535.44
2017-02-01 06:00:00,0.0012235641,8179712.0,9746432.0,-0.0007115379,278.90723,0.5932883,130.85155,1.4445591,92872.44
2017-03-01 06:00:00,0.0026474,13299921.0,15838878.0,-0.0015127733,282.31677,0.4883104,101.73436,1.7725296,92364.875
2017-04-01 06:00:00,0.0015964508,17981440.0,21535744.0,-0.0020835772,284.76965,0.40813625,99.999985,1.7827606,92454.19
2017-05-01 06:00:00,0.005094528,18985984.0,22776832.0,-0.0024495982,289.5686,0.46897268,99.999985,1.7566881,92408.69
2017-06-01 06:00:00,0.0028305054,20998656.0,25033216.0,-0.0033103004,294.80957,0.35514832,99.999985,1.4639673,92486.375
2017-07-01 06:00:00,0.002456665,21223936.0,25458688.0,-0.0024982318,297.24792,0.18970525,99.999985,1.7006121,92410.31
2017-08-01 06:00:00,0.0014247894,19849216.0,23796224.0,-0.0015310086,297.02026,0.17224121,99.999985,1.436245,92586.06
2017-09-01 06:00:00,0.0008201599,15005239.0,17999692.0,-0.0010451712,292.52515,0.26184082,99.999985,1.7406387,92530.625
2017-10-01 06:00:00,0.0005970001,11191808.0,13334528.0,-0.00060176477,286.06763,0.32370245,99.999985,1.4892635,92716.625
2017-11-01 06:00:00,0.0046195984,6570496.0,7724032.0,-0.00047714263,281.11255,0.585623,102.77342,1.4353895,92491.56
2017-12-01 06:00:00,0.0025997162,5962240.0,7000064.0,-0.00046647713,277.96582,0.42579013,108.968735,1.652422,92576.625
2018-01-01 06:00:00,0.00196743,6478848.0,7648256.0,-0.0004901625,276.95996,0.4993962,117.437485,1.5203362,92621.44
2018-02-01 06:00:00,0.00617218,5791232.0,7252480.0,-0.0006976202,278.0298,0.76712155,122.6328,1.7470407,92002.31
2018-03-01 06:00:00,0.0025539398,12395794.0,14803498.0,-0.0016347133,282.20007,0.5827111,108.343735,2.088707,91735.375
2018-04-01 06:00:00,0.0013275146,18720768.0,22388736.0,-0.0026138127,287.69873,0.40630484,99.999985,1.6360931,92537.81
2018-05-01 06:00:00,0.006521225,18329600.0,21981184.0,-0.003225021,290.36328,0.5287802,99.999985,1.514883,92338.75
2018-06-01 06:00:00,0.0066509247,18428416.0,21976064.0,-0.0033851713,292.94092,0.5659669,99.999985,1.5961475,92161.375
2018-07-01 06:00:00,0.0037326813,20447232.0,24523776.0,-0.0035865828,296.17163,0.29582214,99.999985,1.5513515,92228.31
2018-08-01 06:00:00,0.003868103,18298368.0,21938176.0,-0.0033622608,294.66724,0.38102722,99.999985,1.2441063,92532.19
2018-09-01 06:00:00,0.001127243,14240518.0,17080280.0,-0.0019293092,291.53162,0.3771366,99.999985,1.5168152,92763.375
2018-10-01 06:00:00,0.0011091232,9641984.0,11480576.0,-0.0011550449,286.85425,0.49974656,99.999985,1.3003511,92870.875
2018-11-01 06:00:00,0.002916336,5651968.0,6643712.0,-0.0006508902,281.64453,0.7689362,106.124985,1.2846203,92799.0
2018-12-01 06:00:00,0.00091362,5754880.0,6779904.0,-0.000384897,275.50195,0.5265077,113.124985,1.399003,92614.56
2019-01-01 06:00:00,0.0039138794,5500416.0,6901760.0,-0.00043027848,274.21436,0.6441187,175.08592,1.6378736,91750.0
2019-02-01 06:00:00,0.0012989044,9073664.0,10752512.0,-0.0008514188,277.85962,0.5096285,119.031235,1.7182636,92704.875
2019-03-01 06:00:00,0.0015945435,14020613.0,16696648.0,-0.0013956055,282.6194,0.39649785,105.062485,1.7428131,92536.81
2019-04-01 06:00:00,0.0030555725,15690752.0,18801664.0,-0.0019614398,284.23596,0.6104145,99.999985,1.7582407,92339.25
2019-05-01 06:00:00,0.0017242432,18975744.0,22789632.0,-0.0021808185,288.59814,0.51501626,99.999985,1.9971056,92147.69
2019-06-01 06:00:00,0.0027446747,21188608.0,25239552.0,-0.002693206,295.08032,0.4103194,99.999985,1.5064211,92545.31
2019-07-01 06:00:00,0.0017929077,19936256.0,23921664.0,-0.0020217188,296.61353,0.3112793,99.999985,1.5889072,92313.375
2019-08-01 06:00:00,0.0008029938,19927552.0,23874560.0,-0.0009442754,297.71765,0.15914917,99.999985,1.3754025,92592.375
2019-09-01 06:00:00,0.0010299683,14886438.0,17840400.0,-0.00072004274,293.1859,0.31776398,99.999985,1.4232559,92688.19
2019-10-01 06:00:00,0.0011405945,10800128.0,12858880.0,-0.00074414164,288.4901,0.29322857,99.999985,1.3195028,92747.69
2019-11-01 06:00:00,0.004781723,5660160.0,6648832.0,-0.00065124035,284.6023,0.7159998,99.999985,1.4267397,92363.625
2019-12-01 06:00:00,0.003692627,5157376.0,6054912.0,-0.0004812628,278.10693,0.588214,110.02342,1.615406,92464.125
2020-01-01 06:00:00,0.00024986267,7154688.0,8429568.0,-0.00041032955,275.59766,0.39430255,107.10936,1.5556774,93109.875
2020-02-01 06:00:00,0.0012226105,9849344.0,11680256.0,-0.0007855743,278.99805,0.43133247,117.499985,1.8014936,92555.56
2020-03-01 06:00:00,0.0028505325,12032830.0,14335956.0,-0.0012579896,281.47705,0.5593824,107.718735,1.7004652,92333.75
